title,company,location,time,link
RF 소프트웨어 엔지니어(반도체/BenchTest/자동화 개발/계측기 경험자),외국계 기업,인천 전지역,~07/19(화),http://www.jobkorea.co.kr/Recruit/GI_Read/38134165
반도체 대기업 -TEST/ (ATE 장비 경험자 우대),대기업,서울 서초구,~07/17(일),http://www.jobkorea.co.kr/Recruit/GI_Read/38112326
[외국계자동차부품사] 자동차부품 HILTestEngineer (ADAS),외국계 기업,경기 전지역,~05/01(일),http://www.jobkorea.co.kr/Recruit/GI_Read/38109907
[외국계자동차부품사] 자동차부품 SystemTestEngineer (Passive Items),외국계 기업,경기 전지역,~05/01(일),http://www.jobkorea.co.kr/Recruit/GI_Read/38109878
[외국계자동차부품사] VehicleTestEngineer,외국계 기업,경기 전지역,~05/01(일),http://www.jobkorea.co.kr/Recruit/GI_Read/38109863
[외국계자동차부품사] 자동차부품 SystemTestEngineer (ADAS),외국계 기업,경기 전지역,~05/01(일),http://www.jobkorea.co.kr/Recruit/GI_Read/38109816
System Qualification Engineer (HILTestEngineer) - 외국계 유명 자동차부품사,외국계 기업,경기 화성시,~04/25(월),http://www.jobkorea.co.kr/Recruit/GI_Read/38105893
[강남] Terminal Level 2 (EMVCo)TestEngineer  -   외국계 글로벌 스마트카드 인증검사 업체,핌한국,서울 전지역,~07/14(목),http://www.jobkorea.co.kr/Recruit/GI_Read/38085628
[외국계 반도체 장비 부품사] LeadTestSoftware Engineer 차부장급,외국계 기업,경기 성남시,~04/27(수),http://www.jobkorea.co.kr/Recruit/GI_Read/38068343
(영어 어학원)TestCenter 콘텐츠 개발 대리 채용,중견기업(300명이상),서울 전지역,~07/11(월),http://www.jobkorea.co.kr/Recruit/GI_Read/38044736
[초우량 반도체 기업] SSDTestEngineer,초우량 반도체 기업,서울 강남구,~07/10(일),http://www.jobkorea.co.kr/Recruit/GI_Read/38026289
[외국계 반도체 장비 부품사] SoftwareTestLead Engineer 과장-부장급,외국계 기업,충남 천안시,~04/21(목),http://www.jobkorea.co.kr/Recruit/GI_Read/38007701
SSD ModuleTestEngineer 채용 (선임-책임연구원),중소기업(300명이하),서울 강남구,~05/08(일),http://www.jobkorea.co.kr/Recruit/GI_Read/38003558
[외국계/천안]디스플레이 계측장비(TestEngineer),외국계,충남 천안시,~04/29(금),http://www.jobkorea.co.kr/Recruit/GI_Read/37982822
유명 상장 반도체Test분야,중견기업(300명이상),경기 성남시,~05/01(일),http://www.jobkorea.co.kr/Recruit/GI_Read/37936759
[외국계/ITTEST] 영업관리PM (중국향 고객사 응대)채용,벤처기업,경기 성남시,~06/29(수),http://www.jobkorea.co.kr/Recruit/GI_Read/37917824
생산설비(Test). 그룹 계열사 경력직 채용..,대기업,전북 군산시,~04/27(수),http://www.jobkorea.co.kr/Recruit/GI_Read/37874146
"TestProcess Engineer, Korea",외국계 기업,인천 전지역,~06/21(화),http://www.jobkorea.co.kr/Recruit/GI_Read/37834163
"RFTestEngineer, Korea",외국계 기업,인천 전지역,~06/21(화),http://www.jobkorea.co.kr/Recruit/GI_Read/37833994
TestEngineering or Project Manager(경력: 3-14년),중견기업(300명이상),인천 중구,~06/21(화),http://www.jobkorea.co.kr/Recruit/GI_Read/37831510
[외국계기업]TestEngineer & Quality Control 채용,외국계 기업,경기 화성시,~06/19(일),http://www.jobkorea.co.kr/Recruit/GI_Read/37805973
외국계인증회사 `BatteryTestTeam lead` 팀장급,외국계산업인증기관,서울 구로구,~06/16(목),http://www.jobkorea.co.kr/Recruit/GI_Read/37783028
반도체test양산 업무 담당자 모집(전문학사이상),외국계 기업,인천 전지역,~06/15(수),http://www.jobkorea.co.kr/Recruit/GI_Read/37769627
반도체testprocess engineer,외국계 기업,인천 전지역,~06/15(수),http://www.jobkorea.co.kr/Recruit/GI_Read/37769224
반도체Test개발 Engineer,외국계 기업,인천 전지역,~06/15(수),http://www.jobkorea.co.kr/Recruit/GI_Read/37769012
Test/ Product Engineer - 반도체 후공정 회사,중소기업(300명이하),경기 화성시,~06/15(수),http://www.jobkorea.co.kr/Recruit/GI_Read/37768153
반도체 중견기업TESTEngineering,중견기업(300명이상),경기 평택시,~05/06(금),http://www.jobkorea.co.kr/Recruit/GI_Read/37662796
S/W QATestEngineer (ISTQB/CSTS 등 S/W 테스팅 자격증 보유),중소기업(300명이하),서울 금천구 외,~06/01(수),http://www.jobkorea.co.kr/Recruit/GI_Read/37625507
[초우량 반도체 기업] SoCTest경력자,초우량 반도체 기업,서울 강남구,~05/18(수),http://www.jobkorea.co.kr/Recruit/GI_Read/37488243
[초우량 반도체 기업] SSD ModuleTestEngineer,초우량 반도체 기업,서울 강남구,~05/18(수),http://www.jobkorea.co.kr/Recruit/GI_Read/37487814
Memory  ChipTestEngineer,중견기업(300명이상),경기 성남시,~05/09(월),http://www.jobkorea.co.kr/Recruit/GI_Read/37369804
유명 반도체 중견기업TEST기술팀 채용,판교 유명 반도체 기업,경기 성남시,상시채용,http://www.jobkorea.co.kr/Recruit/GI_Read/37326865
"ADAS Engineer (대리-차장급) - 자동차 ADAS, ACU 연구개발 전문기업",중소기업(300명이하),경기 화성시,~04/27(수),http://www.jobkorea.co.kr/Recruit/GI_Read/37886376
"ADAS Engineer (대리- 차장급) - 자동차 ADAS,ACU 연구개발 전문기업",중소기업(300명이하),경기 화성시,~04/22(금),http://www.jobkorea.co.kr/Recruit/GI_Read/37864704
Probe Card 관련 경력자 모집,외국계 기업,인천 전지역,~06/15(수),http://www.jobkorea.co.kr/Recruit/GI_Read/37768968
[코스닥]PCB Simulation(SI/PI) & 설계 경력,중견기업(300명이상),충남 아산시,상시채용,http://www.jobkorea.co.kr/Recruit/GI_Read/37880192
회로설계 [반도체검사장비] (대리-차장급),중소기업(300명이하),경기 안양시,~07/03(일),http://www.jobkorea.co.kr/Recruit/GI_Read/37956030
반도체ATE 장비 응용프로그래머 [대리-부장급],중소기업(300명이하),경기 안양시,~07/03(일),http://www.jobkorea.co.kr/Recruit/GI_Read/37956010
반도체 공정자동화 장비 기구설계,중소기업(300명이하),충남 천안시,~07/03(일),http://www.jobkorea.co.kr/Recruit/GI_Read/37956004
ATE 장비 응용S/W개발 (대리-부장급),중소기업(300명이하),경기 안양시,~05/31(화),http://www.jobkorea.co.kr/Recruit/GI_Read/37601643
반도체자동화설비 제어S/W개발(연봉인상분 plus 1000이상),중소기업(300명이하),충남 천안시,~07/03(일),http://www.jobkorea.co.kr/Recruit/GI_Read/37956007
반도체 검사장비PC제어 S/W개발 (대리급이상),중소기업(300명이하),경기 안양시,~05/31(화),http://www.jobkorea.co.kr/Recruit/GI_Read/37601688
반도체 후공정 자동화설비 제어S/W개발(연봉인상분 plus 1000이상),중소기업(300명이하),충남 천안시,~05/05(목),http://www.jobkorea.co.kr/Recruit/GI_Read/37332379
외국계기업 엔지니어 채용(경력 4-6년),중견기업(300명이상),서울 전지역,~05/20(금),http://www.jobkorea.co.kr/Recruit/GI_Read/38135494
"(Updated) 대기업, 반도체 전문기업 / 02. MS 사업, Mobile Analog Design, Mobile Digital Design, Design Verification, Firmware, Program Manager 총 5개 부문/ 경력직, 서울 서초",대기업,서울 서초구,~05/20(금),http://www.jobkorea.co.kr/Recruit/GI_Read/38134514
"(Updated) 대기업, 반도체 전문기업 / 01. TI 사업 총 8개 포지션 / TV&IT DDI Analog Design, PMIC Analog & Digital Design, Digital Design 1 & 2 , Hardware, Software & Firmware, HW Application / 경력직, 서울 서초 또는 대전 유성구",대기업,서울 서초구 외,~05/20(금),http://www.jobkorea.co.kr/Recruit/GI_Read/38134465
RF HW 엔지니어(반도체/WiFi/Bluetooth/UWB/5G/Embedded),외국계 기업,인천 전지역,~07/19(화),http://www.jobkorea.co.kr/Recruit/GI_Read/38134154
"생산기술 (경력 3년이상, 영주시) - 반도체, 디스플레이 특수 화학소재 생산기업",중견기업(300명이상),경북 영주시,~05/06(금),http://www.jobkorea.co.kr/Recruit/GI_Read/38133085
[일본계엔지니어링] 설계프로젝트 업무 보조-신입가능/단기가능/휴학생가능,중견기업(300명이상),서울 영등포구 외,~05/20(금),http://www.jobkorea.co.kr/Recruit/GI_Read/38132796
Commisioning (Plant),외국계 기업,서울 전지역 외,~05/20(금),http://www.jobkorea.co.kr/Recruit/GI_Read/38129724
"일류 센서 제조 전문기업 [RADAR S/W 개발 - 경력 3년 이상, 대리/과장급, 마곡 ]",중견기업(300명이상),서울 강남구 외,~05/15(일),http://www.jobkorea.co.kr/Recruit/GI_Read/38128293
05. 백엔드 개발 [유명IT기업],대기업,경기 성남시,~07/18(월),http://www.jobkorea.co.kr/Recruit/GI_Read/38126882
(유체 시스템 솔루션 전문 기업) 가전부품 개발 담당자,대기업,서울 금천구 외,~05/31(화),http://www.jobkorea.co.kr/Recruit/GI_Read/38125785
[ 중견 우량 스타트업] 플랫폼 기획자,중견기업(300명이상),서울 강남구,~07/18(월),http://www.jobkorea.co.kr/Recruit/GI_Read/38124294
IT 플랫폼 및 서비스 QA(Quality Assurance) (사원-대리급),중소기업(300명이하),서울 강남구,~05/19(목),http://www.jobkorea.co.kr/Recruit/GI_Read/38124120
"[서울] 외국계 중부지역 Drive OEM Sales (대리, 과장급)",외국계 기업,서울 전지역 외,~07/18(월),http://www.jobkorea.co.kr/Recruit/GI_Read/38120609
해외근무 반도체 IT 박사 연구 개발 전문가,외국계 기업,전국,~04/26(화),http://www.jobkorea.co.kr/Recruit/GI_Read/38119846
2G 3G 4G RF 관련 Customer Support Engineer 외국인투자기업,중소기업(300명이하),서울 동작구,~04/25(월),http://www.jobkorea.co.kr/Recruit/GI_Read/38119671
"반도체 디자인 검증 엔지니어 C/C++, python, perl, tcl등 프로그래밍",중소기업(300명이하),서울 전지역,~04/25(월),http://www.jobkorea.co.kr/Recruit/GI_Read/38119571
긴급) 대기업계열 화장품사 - 디지털 전략 (3년 이상) - 최우대,대기업 계열사·자회사,서울 전지역,~05/19(목),http://www.jobkorea.co.kr/Recruit/GI_Read/38119397
긴급) 디지털 전략 (3년 이상) - 대기업계열 화장품사 - 최우대,대기업 계열사·자회사,서울 전지역,~05/19(목),http://www.jobkorea.co.kr/Recruit/GI_Read/38119391
[자동차 전장부품 우량대기업] 차량용 전력변환시스템 개발시험 경력인재 채용,대기업,인천 전지역,~04/26(화),http://www.jobkorea.co.kr/Recruit/GI_Read/38119225
"반도체 대기업 - 생산관리 기획/ (공정,소자,연결 재무제표작성 경력 우대)",대기업,서울 서초구,~07/18(월),http://www.jobkorea.co.kr/Recruit/GI_Read/38119064
CRM Executive-글로벌 명품 유통사,외국계 기업,서울 전지역,~05/19(목),http://www.jobkorea.co.kr/Recruit/GI_Read/38117359
반도체 대기업 - Hardware/(패널사 및 Set 업체 설계 경력 우대),대기업,서울 서초구,~07/17(일),http://www.jobkorea.co.kr/Recruit/GI_Read/38112872
반도체 대기업 - HW Application/(보드 설계 경험자 우대),대기업,서울 서초구,~07/17(일),http://www.jobkorea.co.kr/Recruit/GI_Read/38112849
반도체 대기업 - Firmware/(Android 플랫폼 사용 경험 우대),대기업,서울 서초구,~07/17(일),http://www.jobkorea.co.kr/Recruit/GI_Read/38112792
반도체 대기업 - Program Manager/(전자공학 전공자 우대),대기업,서울 서초구,~07/17(일),http://www.jobkorea.co.kr/Recruit/GI_Read/38112751
[외국계 IT 기업] Cloud Engineer,외국계 기업,서울 영등포구,~05/01(일),http://www.jobkorea.co.kr/Recruit/GI_Read/38110958
[Global Company] 데이터 분석 및 그로스 마케팅,외국계 기업,서울 영등포구,~04/25(월),http://www.jobkorea.co.kr/Recruit/GI_Read/38107662
외국계 대기업] GA/AA 분석 경력직 채용,대기업 계열사·자회사,서울 전지역,~04/24(일),http://www.jobkorea.co.kr/Recruit/GI_Read/38107541
RA&QA - 글로벌 심전도패치 제조 메디컬사,중견기업(300명이상),경기 성남시,~04/25(월),http://www.jobkorea.co.kr/Recruit/GI_Read/38106031
System Qualification Engineer - 외국계 유명 자동차부품사,외국계 기업,경기 화성시,~04/25(월),http://www.jobkorea.co.kr/Recruit/GI_Read/38105904
Software Engineer(RCS) - 외국계 유명 자동차부품사,외국계 기업,경기 화성시,~04/25(월),http://www.jobkorea.co.kr/Recruit/GI_Read/38105880
Radar Software Engineer - 외국계 유명 자동차부품사,외국계 기업,경기 화성시,~04/25(월),http://www.jobkorea.co.kr/Recruit/GI_Read/38105860
(RCS) Software Requirement Engineer - 외국계 유명 자동차 부품사,외국계 기업,경기 화성시,~04/25(월),http://www.jobkorea.co.kr/Recruit/GI_Read/38105839
Cyber Security / 사이버보안 경력인재 채용 - 자동차 전장부품 우량대기업,대기업,인천 전지역 외,~04/25(월),http://www.jobkorea.co.kr/Recruit/GI_Read/38103577
[자동차 전장부품] 인버터/컨버터/전자파 개발시험(validation) 경력인재 채용,대기업,인천 전지역,~04/25(월),http://www.jobkorea.co.kr/Recruit/GI_Read/38103567
[외국계 엔지니어링 서비스 기업] SW C developer/AUTOSAR C/C++,외국계 엔지니어링 서비스 기업,서울 전지역 외,~04/24(일),http://www.jobkorea.co.kr/Recruit/GI_Read/38097753
[의류/오픈마켓/B2B] Product Manager 채용(3년-10년이상 팀장급),딜리셔스,서울 종로구,~04/21(목),http://www.jobkorea.co.kr/Recruit/GI_Read/38097194
[필리핀/현지채용] 분야별 IT 엔지니어 채용 중,외국계 기업,아시아·중동 필리핀,~07/16(토),http://www.jobkorea.co.kr/Recruit/GI_Read/38095730
BMS 하드웨어 Pack 개발(그룹사),대기업,서울 강남구 외,~05/31(화),http://www.jobkorea.co.kr/Recruit/GI_Read/38094728
[Tiffany&Co]명품 티파니 코리아 IT Officer-Infrastructure 채용(영어필수),외국계 기업,서울 중구 외,~07/16(토),http://www.jobkorea.co.kr/Recruit/GI_Read/38094361
Linux Device Driver BSP 엔지니어 Ethernet,중소기업(300명이하),서울 동작구,~04/25(월),http://www.jobkorea.co.kr/Recruit/GI_Read/38093121
디지털 칩 설계 5년 이상 경력 분당근무,중소기업(300명이하),경기 성남시,~04/24(일),http://www.jobkorea.co.kr/Recruit/GI_Read/38093117
2G 3G 4G RF 관련 Customer Support Engineer 외투기업,중소기업(300명이하),서울 동작구,~04/24(일),http://www.jobkorea.co.kr/Recruit/GI_Read/38093102
해외근무 반도체 IT 박사 연구 개발 전문가 설계공정테스트,외국계 기업,전국,~04/20(수),http://www.jobkorea.co.kr/Recruit/GI_Read/38093074
반도체 장비 기구 설계 및 개발 대리 과장급,중견기업(300명이상),전국,~04/24(일),http://www.jobkorea.co.kr/Recruit/GI_Read/38093052
반도체 디자인 검증 엔지니어 및 반도체 SoC 설계 엔지니어,중소기업(300명이하),서울 전지역,~04/24(일),http://www.jobkorea.co.kr/Recruit/GI_Read/38092985
해외근무 반도체 DRAM 전문가 초빙,외국계 기업,서울 전지역,~04/24(일),http://www.jobkorea.co.kr/Recruit/GI_Read/38092969
[삼성동] iOS개발팀 팀장 (LEAD급),중소기업(300명이하),서울 강남구,~06/30(목),http://www.jobkorea.co.kr/Recruit/GI_Read/38092568
"유명 대기업 CIS Pixel 개발 대리,과장급",대기업,서울 전지역,~05/09(월),http://www.jobkorea.co.kr/Recruit/GI_Read/38092425
"유명 대기업 반도체 IGBT 소자개발 대리,과장급",대기업,서울 전지역,~05/09(월),http://www.jobkorea.co.kr/Recruit/GI_Read/38092362
자동차 배터리 Function Validation(그룹사),대기업,서울 강남구 외,~05/31(화),http://www.jobkorea.co.kr/Recruit/GI_Read/38091677
BMS Firmware 검증 및 데이터 분석 (그룹사),전기전자 대기업,경기 용인시,~05/31(화),http://www.jobkorea.co.kr/Recruit/GI_Read/38091672
BMS Firmware 설계 (그룹사),전기전자 전문대기업,경기 용인시,~05/31(화),http://www.jobkorea.co.kr/Recruit/GI_Read/38091669
BMS Firmware 알고리즘 개발 경력(그룹사),전기전자 대기업,경기 용인시,~05/31(화),http://www.jobkorea.co.kr/Recruit/GI_Read/38091651
자동차용 BMS Basic S/W 설계(그룹사),대기업,경기 용인시,~05/31(화),http://www.jobkorea.co.kr/Recruit/GI_Read/38091607
퍼포먼스 마케팅/유명 블록체인 플랫폼 솔루션기업,헤리티지서치코어,서울 강남구,~04/26(화),http://www.jobkorea.co.kr/Recruit/GI_Read/38089918
미생물 품질관리(QC) 경력자-국내 TOP 바이오 그룹 계열사,대기업 계열사·자회사,충북 전지역,~05/15(일),http://www.jobkorea.co.kr/Recruit/GI_Read/38089837
[의약품제조대기업] 미생물QC 대리/과장급 채용,대기업 계열사·자회사,충북 전지역,~05/15(일),http://www.jobkorea.co.kr/Recruit/GI_Read/38086684
"긴급) 대기업계열 화장품사 - 이커머스 운영 (온라인MD, 3년 이상) - 최우대",대기업 계열사·자회사,서울 전지역,~05/15(일),http://www.jobkorea.co.kr/Recruit/GI_Read/38085176
"긴급) 이커머스 운영 (온라인MD, 3년 이상) - 대기업계열 화장품사 - 최우대",대기업 계열사·자회사,서울 전지역,~05/15(일),http://www.jobkorea.co.kr/Recruit/GI_Read/38085167
[미국기업- 온라인영어 플랫폼] Sales Group Lead (B2C) 포지션,외국계 기업,전국,~05/13(금),http://www.jobkorea.co.kr/Recruit/GI_Read/38084371
"외국계 화학기업 R&D - 5G분야 Antenna, F-PCB 소재 전문가",외국계화학기업,서울 마포구,~05/15(일),http://www.jobkorea.co.kr/Recruit/GI_Read/38084014
Enterprise Sales Executive - 외국계 PLM 솔루션 회사,외국계 기업,서울 전지역,~05/14(토),http://www.jobkorea.co.kr/Recruit/GI_Read/38082571
Product Owner(대리/ 과장급)-물류/ 운송 플랫폼 기업,중소기업(300명이하),서울 전지역,~05/15(일),http://www.jobkorea.co.kr/Recruit/GI_Read/38082323
Product Manager 제품개발 대리-과장 지게차 제조회사 24,중견기업(300명이상),경기 성남시,~07/14(목),http://www.jobkorea.co.kr/Recruit/GI_Read/38081851
IT Specialist 대리급- 외국계 회사,외국계 회사,경기 군포시,~04/20(수),http://www.jobkorea.co.kr/Recruit/GI_Read/38079095
"[외국계화학] Battery Engineer (2차전지 분리막 소재 PVDF관련 분석, 테스트)",외국계 글로벌 화학기업,서울 영등포구,~07/13(수),http://www.jobkorea.co.kr/Recruit/GI_Read/38077487
클라우드 데이터 사이언티스트 빅데이터 AI ML 딥러닝 사이언티스트 등,중소기업(300명이하),서울 강남구,~04/21(목),http://www.jobkorea.co.kr/Recruit/GI_Read/38077427
반도체칩 관련 엔지니어 3년 이상 코스닥 상장사,중소기업(300명이하),경기 수원시,~04/21(목),http://www.jobkorea.co.kr/Recruit/GI_Read/38077422
반도체 장비 전장  제어 설계 및 개발 대리급,중견기업(300명이상),전국,~04/21(목),http://www.jobkorea.co.kr/Recruit/GI_Read/38077406
반도체장비 제어 알고리즘 개발 경력 2년 이상,중견기업(300명이상),전국,~04/21(목),http://www.jobkorea.co.kr/Recruit/GI_Read/38077403
클라우드 데이터 사이언티스트 빅데이터 AI ML 딥러닝 사이언티스트 교육 강사,중소기업(300명이하),서울 강남구,~04/21(목),http://www.jobkorea.co.kr/Recruit/GI_Read/38077367
"디지털 칩 설계 5년 이상 경력 분당근무 Verilog, VHDL",중소기업(300명이하),경기 성남시,~04/21(목),http://www.jobkorea.co.kr/Recruit/GI_Read/38077348
FPGA설계 Analog 회로설계  GUI 시스템 개발 PCB 설계,중소기업(300명이하),경기 성남시,~04/21(목),http://www.jobkorea.co.kr/Recruit/GI_Read/38077345
2G 3G 4G RF 관련 Customer Support Engineer,중소기업(300명이하),서울 동작구,~04/21(목),http://www.jobkorea.co.kr/Recruit/GI_Read/38077326
유명 바이오사 미생물 QC,중견기업(300명이상),충북 청주시,~07/13(수),http://www.jobkorea.co.kr/Recruit/GI_Read/38075136
외국계회사 `Finance manager` 팀장부장급,외국계제조업회사,경기 성남시,~07/13(수),http://www.jobkorea.co.kr/Recruit/GI_Read/38074556
산업용점착제/Application Engineer/7년이상/영어가능,외국계 기업,경기 평택시,~07/13(수),http://www.jobkorea.co.kr/Recruit/GI_Read/38074417
[대기업] ACS 내재화 기능개발/셋업,국내 최대 전기전자 전문기업,충남 아산시,~06/12(일),http://www.jobkorea.co.kr/Recruit/GI_Read/38060512
[외국계 반도체 장비 부품사] Software Engineer (.NET & C#) 대리과장급,외국계 기업,경기 성남시,~04/27(수),http://www.jobkorea.co.kr/Recruit/GI_Read/38068351
외국계기업-반도체소재Senior Scientist 채용,외국계 기업,경기 수원시,~04/29(금),http://www.jobkorea.co.kr/Recruit/GI_Read/38065002
Linux Device Driver BSP 엔지니어,중소기업(300명이하),서울 동작구,~04/20(수),http://www.jobkorea.co.kr/Recruit/GI_Read/38064149
FPGA설계 Analog 회로설계  GUI 시스템 개발 PCB 설계 반도체,중소기업(300명이하),경기 성남시,~04/20(수),http://www.jobkorea.co.kr/Recruit/GI_Read/38064146
[화학/엔지니어] Battery Technician,외국계 기업,서울 전지역,~06/12(일),http://www.jobkorea.co.kr/Recruit/GI_Read/38056584
[서울 여의도] IT스타트업 풀스택개발자 (시니어급),벤처기업,서울 영등포구,~07/12(화),http://www.jobkorea.co.kr/Recruit/GI_Read/38056367
[서울 여의도] IT스타트업 프론트엔드 개발자 (시니어급),벤처기업,서울 영등포구,~07/12(화),http://www.jobkorea.co.kr/Recruit/GI_Read/38056271
[경기 판교] 반도체장비사 Application SW Engineer,중소기업(300명이하),경기 성남시,~07/12(화),http://www.jobkorea.co.kr/Recruit/GI_Read/38052956
외국계 제조업 - Quality Control,외국계 기업,서울 강남구 외,~07/11(월),http://www.jobkorea.co.kr/Recruit/GI_Read/38050017
웹&앱 서비스 품질관리 사원/대리 채용,중견기업(300명이상),서울 전지역,~07/11(월),http://www.jobkorea.co.kr/Recruit/GI_Read/38038807
(영어 어학원) 웹&앱 서비스 품질관리 사원/대리 채용,중견기업(300명이상),서울 전지역,~07/11(월),http://www.jobkorea.co.kr/Recruit/GI_Read/38038788
[대기업/ 군산] 테스트 설비 구축 및 운영 경력직 모집,대기업 계열사·자회사,전북 전지역,~04/25(월),http://www.jobkorea.co.kr/Recruit/GI_Read/38036225
게임 QA 경력자 채용 [신규 모바일 게임 (위치 강남)],중소기업(300명이하),서울 강남구,~07/10(일),http://www.jobkorea.co.kr/Recruit/GI_Read/38034639
PLC제어 및 전기-첨단 물류자동화 솔루션 기업,대기업 계열사·자회사,경기 전지역,~04/22(금),http://www.jobkorea.co.kr/Recruit/GI_Read/38034021
"RA Assistant (RA,QA,PV,MRA) 외국계제약회사 (1-3년 경력 선호)",외국계 기업,서울 서초구,~07/10(일),http://www.jobkorea.co.kr/Recruit/GI_Read/38031817
[초우량 반도체 기업] CS - 고객지원 (상용제품단계),초우량 반도체 기업,서울 강남구,~07/10(일),http://www.jobkorea.co.kr/Recruit/GI_Read/38030952
[초우량 반도체 기업] SSD Validation Management,초우량 반도체 기업,서울 강남구,~07/10(일),http://www.jobkorea.co.kr/Recruit/GI_Read/38026573
[초우량 반도체 기업] SSD PCle validation,초우량 반도체 기업,서울 강남구,~07/10(일),http://www.jobkorea.co.kr/Recruit/GI_Read/38026493
[초우량 반도체 기업] SSD Validation Engineer,초우량 반도체 기업,서울 강남구,~07/10(일),http://www.jobkorea.co.kr/Recruit/GI_Read/38026378
"Product Manager (Scrubber, Abatement)",외국계 기업,경기 용인시,~06/10(금),http://www.jobkorea.co.kr/Recruit/GI_Read/38024678
15. 서비스기획 [명품플랫폼사],중소기업(300명이하),서울 강남구,~07/10(일),http://www.jobkorea.co.kr/Recruit/GI_Read/38022643
[ 대기업 ] 전기 수전/시운전 구인의 건,대기업,경기 김포시 외,~07/10(일),http://www.jobkorea.co.kr/Recruit/GI_Read/38019372
[ 대기업 ] 기자재(전기계장)  품질관리 채용,대기업,경기 성남시,~07/10(일),http://www.jobkorea.co.kr/Recruit/GI_Read/38019357
[국내 유망 뷰티&헬스 기업] UI/UX 디자이너 (Senior) 채용,중견기업(300명이상),서울 강남구,~07/09(토),http://www.jobkorea.co.kr/Recruit/GI_Read/38017861
[대기업 반도체회사]  IGBT소자개발 (경력),대기업,경기 부천시,~07/09(토),http://www.jobkorea.co.kr/Recruit/GI_Read/38016769
[대기업 반도체회사]  CIS Pixel 개발 (경력),대기업,충북 음성군,~07/09(토),http://www.jobkorea.co.kr/Recruit/GI_Read/38016727
반도체 대기업 - IGBT 소자개발/근무지: 부천(경기),중견기업(300명이상),서울 서초구,~07/08(금),http://www.jobkorea.co.kr/Recruit/GI_Read/38014062
반도체 대기업 - CIS Pixel 개발/근무지:음성(충북),중견기업(300명이상),서울 서초구,~07/08(금),http://www.jobkorea.co.kr/Recruit/GI_Read/38014035
"Video Codec S/W 개발/ H/W 개발, 중국 주재원, 중국 FAE - 비디오 코덱 IP 전문기업",중소기업(300명이하),서울 강남구 외,~04/27(수),http://www.jobkorea.co.kr/Recruit/GI_Read/38013469
"Large DDI Design Project Leader(과장-부장급) - 디스플레이 반도체,전력 반도체 설계 생산기업",중견기업(300명이상),서울 강남구,~04/26(화),http://www.jobkorea.co.kr/Recruit/GI_Read/38013464
(반도체)생산관리기획 경력사원 모집,대기업,서울 서초구 외,~07/08(금),http://www.jobkorea.co.kr/Recruit/GI_Read/38013436
Program Manager 경력사원 모집,대기업,서울 서초구,~07/08(금),http://www.jobkorea.co.kr/Recruit/GI_Read/38013424
Firmware 개발 경력사원 모집,대기업,서울 서초구,~07/08(금),http://www.jobkorea.co.kr/Recruit/GI_Read/38013416
TV / IT분야 Hardware Application개발 경력사원 모집,대기업,서울 서초구 외,~07/08(금),http://www.jobkorea.co.kr/Recruit/GI_Read/38013403
TV / IT분야 Hardware개발 경력사원 모집,대기업,서울 서초구 외,~07/08(금),http://www.jobkorea.co.kr/Recruit/GI_Read/38013395
[외국계기업] 공구설계 Engineer 경력직 채용,외국계 기업,경기 군포시,~07/07(목),http://www.jobkorea.co.kr/Recruit/GI_Read/38005245
"워라밸이 돋보이는 머신러닝 기반 스타트업 / Backend & Frontend & Machine Learning Engineer, Business Development Manager, 백오피스 / 서비스 기획, QA Engineer 부문 각 각 / 부문별 자격 상이 / 근무처 : 서울 서초구 강남대로 / 경력직",벤처기업,서울 서초구,~04/22(금),http://www.jobkorea.co.kr/Recruit/GI_Read/38003830
글로벌 보험사 Accounting (차장급),외국계 기업,서울 전지역,~05/08(일),http://www.jobkorea.co.kr/Recruit/GI_Read/38002670
SSD Validation Engineer 채용(선임-책임),중소기업(300명이하),서울 강남구,~04/29(금),http://www.jobkorea.co.kr/Recruit/GI_Read/37998721
글로벌 의료기 제조기업 Compnent Engineer,외국계 기업,경기 용인시,~05/07(토),http://www.jobkorea.co.kr/Recruit/GI_Read/37996744
[서울/강남] 반도체 관련 전략구매 신입/경력직,벤처기업,서울 강남구 외,~07/06(수),http://www.jobkorea.co.kr/Recruit/GI_Read/37993624
[서울/강남] 반도체 관련 품질 경력직,벤처기업,서울 강남구 외,~07/06(수),http://www.jobkorea.co.kr/Recruit/GI_Read/37993559
부품 설계기술 대리급 채용,중견기업(300명이상),경기 김포시,~07/06(수),http://www.jobkorea.co.kr/Recruit/GI_Read/37989305
국내 유명 AI 솔루션 스타트업 Backend Software Engineer 10명 모집,국내 유명 AI 스타트업,서울 강남구,~07/06(수),http://www.jobkorea.co.kr/Recruit/GI_Read/37986854
앱 서비스기획 (선임급-책임급) - 최고대기업,대기업,서울 전지역,~07/05(화),http://www.jobkorea.co.kr/Recruit/GI_Read/37985508
(수입차) Technical Compliance Specialist 채용 (긴급),수입차,서울 강남구,~07/05(화),http://www.jobkorea.co.kr/Recruit/GI_Read/37984012
외국계 반도체 장비제조사 생산기술 대리-부장급,외국계 기업,경기 평택시,~07/05(화),http://www.jobkorea.co.kr/Recruit/GI_Read/37983514
